0,0
0.0001,2e-08
0.0002,8e-08
0.0003,1.8e-07
0.0004,3.2e-07
0.0005,5e-07
0.0006,7.2e-07
0.0007,9.8e-07
0.0008,1.28e-06
0.0009,1.62e-06
0.001,2e-06
0.0011,2.42e-06
0.0012,2.88e-06
0.0013,3.38e-06
0.0014,3.92e-06
0.0015,4.5e-06
0.0016,5.12e-06
0.0017,5.78e-06
0.0018,6.48e-06
0.0019,7.22e-06
0.002,8e-06
0.0021,8.82e-06
0.0022,9.68e-06
0.0023,1.058e-05
0.0024,1.152e-05
0.0025,1.25e-05
0.0026,1.352e-05
0.0026999,1.458e-05
0.0027999,1.568e-05
0.0028999,1.682e-05
0.0029999,1.8e-05
0.0030999,1.922e-05
0.0031999,2.048e-05
0.0032999,2.178e-05
0.0033999,2.312e-05
0.0034999,2.45e-05
0.0035999,2.592e-05
0.0036999,2.738e-05
0.0037999,2.888e-05
0.0038998,3.042e-05
0.0039998,3.1999e-05
0.0040998,3.3619e-05
0.0041998,3.5279e-05
0.0042998,3.6979e-05
0.0043998,3.8719e-05
0.0044998,4.0499e-05
0.0045997,4.2319e-05
0.0046997,4.4179e-05
0.0047997,4.6079e-05
0.0048997,4.8019e-05
0.0049997,4.9999e-05
0.0050996,5.2018e-05
0.0051996,5.4078e-05
0.0052996,5.6178e-05
0.0053996,5.8318e-05
0.0054996,6.0498e-05
0.0055995,6.2718e-05
0.0056995,6.4978e-05
0.0057995,6.7277e-05
0.0058995,6.9617e-05
0.0059994,7.1997e-05
0.0060994,7.4417e-05
0.0061994,7.6876e-05
0.0062993,7.9376e-05
0.0063993,8.1916e-05
0.0064993,8.4496e-05
0.0065992,8.7115e-05
0.0066992,8.9775e-05
0.0067992,9.2475e-05
0.0068991,9.5214e-05
0.0069991,9.7994e-05
0.007099,0.00010081
0.007199,0.00010367
0.007299,0.00010657
0.0073989,0.00010951
0.0074989,0.00011249
0.0075988,0.00011551
0.0076988,0.00011857
0.0077987,0.00012167
0.0078987,0.00012481
0.0079986,0.00012799
0.0080986,0.00013121
0.0081985,0.00013447
0.0082985,0.00013777
0.0083984,0.00014111
0.0084984,0.00014449
0.0085983,0.00014791
0.0086982,0.00015137
0.0087982,0.00015486
0.0088981,0.0001584
0.0089981,0.00016198
0.009098,0.0001656
0.0091979,0.00016926
0.0092979,0.00017296
0.0093978,0.0001767
0.0094977,0.00018048
0.0095976,0.0001843
0.0096976,0.00018816
0.0097975,0.00019206
0.0098974,0.000196
0.0099973,0.00019997
0.010097,0.00020399
0.010197,0.00020805
0.010297,0.00021215
0.010397,0.00021629
0.010497,0.00022047
0.010597,0.00022469
0.010697,0.00022895
0.010797,0.00023324
0.010897,0.00023758
0.010996,0.00024196
0.011096,0.00024638
0.011196,0.00025084
0.011296,0.00025534
0.011396,0.00025988
0.011496,0.00026445
0.011596,0.00026907
0.011696,0.00027373
0.011796,0.00027843
0.011896,0.00028317
0.011995,0.00028795
0.012095,0.00029276
0.012195,0.00029762
0.012295,0.00030252
0.012395,0.00030746
0.012495,0.00031244
0.012595,0.00031745
0.012695,0.00032251
0.012794,0.00032761
0.012894,0.00033275
0.012994,0.00033793
0.013094,0.00034314
0.013194,0.0003484
0.013294,0.0003537
0.013394,0.00035904
0.013493,0.00036441
0.013593,0.00036983
0.013693,0.00037529
0.013793,0.00038079
0.013893,0.00038632
0.013993,0.0003919
0.014093,0.00039752
0.014192,0.00040317
0.014292,0.00040887
0.014392,0.00041461
0.014492,0.00042038
0.014592,0.0004262
0.014692,0.00043206
0.014791,0.00043795
0.014891,0.00044389
0.014991,0.00044987
0.015091,0.00045588
0.015191,0.00046194
0.01529,0.00046804
0.01539,0.00047417
0.01549,0.00048035
0.01559,0.00048656
0.01569,0.00049282
0.015789,0.00049912
0.015889,0.00050545
0.015989,0.00051183
0.016089,0.00051824
0.016189,0.0005247
0.016288,0.00053119
0.016388,0.00053773
0.016488,0.00054431
0.016588,0.00055092
0.016688,0.00055758
0.016787,0.00056427
0.016887,0.00057101
0.016987,0.00057778
0.017087,0.0005846
0.017186,0.00059145
0.017286,0.00059834
0.017386,0.00060528
0.017486,0.00061225
0.017585,0.00061927
0.017685,0.00062632
0.017785,0.00063342
0.017885,0.00064055
0.017984,0.00064772
0.018084,0.00065494
0.018184,0.00066219
0.018284,0.00066948
0.018383,0.00067682
0.018483,0.00068419
0.018583,0.0006916
0.018683,0.00069906
0.018782,0.00070655
0.018882,0.00071408
0.018982,0.00072166
0.019081,0.00072927
0.019181,0.00073692
0.019281,0.00074461
0.019381,0.00075235
0.01948,0.00076012
0.01958,0.00076793
0.01968,0.00077578
0.019779,0.00078367
0.019879,0.00079161
0.019979,0.00079958
0.020078,0.00080759
0.020178,0.00081564
0.020278,0.00082373
0.020377,0.00083186
0.020477,0.00084003
0.020577,0.00084824
0.020676,0.00085649
0.020776,0.00086479
0.020876,0.00087312
0.020975,0.00088149
0.021075,0.0008899
0.021175,0.00089835
0.021274,0.00090684
0.021374,0.00091537
0.021474,0.00092394
0.021573,0.00093254
0.021673,0.00094119
0.021772,0.00094988
0.021872,0.00095861
0.021972,0.00096738
0.022071,0.00097619
0.022171,0.00098504
0.02227,0.00099393
0.02237,0.0010029
0.02247,0.0010118
0.022569,0.0010208
0.022669,0.0010299
0.022768,0.001039
0.022868,0.0010481
0.022968,0.0010573
0.023067,0.0010665
0.023167,0.0010757
0.023266,0.001085
0.023366,0.0010943
0.023465,0.0011037
0.023565,0.0011131
0.023665,0.0011225
0.023764,0.001132
0.023864,0.0011416
0.023963,0.0011511
0.024063,0.0011607
0.024162,0.0011704
0.024262,0.0011801
0.024361,0.0011898
0.024461,0.0011995
0.02456,0.0012093
0.02466,0.0012192
0.024759,0.0012291
0.024859,0.001239
0.024958,0.001249
0.025058,0.001259
0.025157,0.001269
0.025257,0.0012791
0.025356,0.0012892
0.025456,0.0012994
0.025555,0.0013096
0.025655,0.0013198
0.025754,0.0013301
0.025854,0.0013404
0.025953,0.0013508
0.026053,0.0013612
0.026152,0.0013716
0.026252,0.0013821
0.026351,0.0013926
0.02645,0.0014032
0.02655,0.0014138
0.026649,0.0014244
0.026749,0.0014351
0.026848,0.0014458
0.026948,0.0014566
0.027047,0.0014674
0.027146,0.0014782
0.027246,0.0014891
0.027345,0.0015
0.027445,0.001511
