0,0
7.0697e-05,-7.0725e-05
0.00014136,-0.00014148
0.000212,-0.00021226
0.00028262,-0.00028307
0.0003532,-0.00035391
0.00042375,-0.00042477
0.00049428,-0.00049567
0.00056478,-0.00056659
0.00063525,-0.00063754
0.00070569,-0.00070852
0.0007761,-0.00077953
0.00084649,-0.00085056
0.00091684,-0.00092162
0.00098717,-0.00099272
0.0010575,-0.0010638
0.0011277,-0.001135
0.001198,-0.0012062
0.0012682,-0.0012774
0.0013384,-0.0013486
0.0014085,-0.0014199
0.0014787,-0.0014911
0.0015488,-0.0015625
0.0016188,-0.0016338
0.0016889,-0.0017052
0.0017589,-0.0017766
0.0018289,-0.001848
0.0018988,-0.0019195
0.0019688,-0.0019909
0.0020387,-0.0020625
0.0021085,-0.002134
0.0021784,-0.0022056
0.0022482,-0.0022772
0.002318,-0.0023488
0.0023877,-0.0024204
0.0024575,-0.0024921
0.0025272,-0.0025638
0.0025968,-0.0026356
0.0026665,-0.0027073
0.0027361,-0.0027791
0.0028057,-0.0028509
0.0028752,-0.0029228
0.0029448,-0.0029947
0.0030143,-0.0030666
0.0030837,-0.0031385
0.0031532,-0.0032104
0.0032226,-0.0032824
0.003292,-0.0033544
0.0033613,-0.0034265
0.0034306,-0.0034986
0.0034999,-0.0035707
0.0035692,-0.0036428
0.0036385,-0.0037149
0.0037077,-0.0037871
0.0037768,-0.0038593
0.003846,-0.0039316
0.0039151,-0.0040038
0.0039842,-0.0040761
0.0040533,-0.0041484
0.0041223,-0.0042208
0.0041913,-0.0042931
0.0042603,-0.0043655
0.0043293,-0.004438
0.0043982,-0.0045104
0.0044671,-0.0045829
0.0045359,-0.0046554
0.0046048,-0.004728
0.0046736,-0.0048005
0.0047423,-0.0048731
0.0048111,-0.0049457
0.0048798,-0.0050184
0.0049485,-0.0050911
0.0050172,-0.0051638
0.0050858,-0.0052365
0.0051544,-0.0053093
0.005223,-0.005382
0.0052915,-0.0054549
0.00536,-0.0055277
0.0054285,-0.0056006
0.005497,-0.0056735
0.0055654,-0.0057464
0.0056338,-0.0058193
0.0057022,-0.0058923
0.0057705,-0.0059653
0.0058388,-0.0060384
0.0059071,-0.0061114
0.0059753,-0.0061845
0.0060436,-0.0062576
0.0061117,-0.0063308
0.0061799,-0.0064039
0.006248,-0.0064771
0.0063162,-0.0065503
0.0063842,-0.0066236
0.0064523,-0.0066969
0.0065203,-0.0067702
0.0065883,-0.0068435
0.0066562,-0.0069169
0.0067242,-0.0069903
0.0067921,-0.0070637
0.0068599,-0.0071371
0.0069278,-0.0072106
0.0069956,-0.0072841
0.0070634,-0.0073576
0.0071311,-0.0074312
0.0071988,-0.0075047
0.0072665,-0.0075783
0.0073342,-0.007652
0.0074018,-0.0077256
0.0074694,-0.0077993
0.007537,-0.007873
0.0076046,-0.0079468
0.0076721,-0.0080205
0.0077396,-0.0080943
0.007807,-0.0081681
0.0078745,-0.008242
0.0079419,-0.0083159
0.0080092,-0.0083898
0.0080766,-0.0084637
0.0081439,-0.0085376
0.0082112,-0.0086116
0.0082784,-0.0086856
0.0083456,-0.0087597
0.0084128,-0.0088337
0.00848,-0.0089078
0.0085471,-0.0089819
0.0086142,-0.0090561
0.0086813,-0.0091302
0.0087483,-0.0092044
0.0088154,-0.0092787
0.0088823,-0.0093529
0.0089493,-0.0094272
0.0090162,-0.0095015
0.0090831,-0.0095758
0.00915,-0.0096502
0.0092168,-0.0097246
0.0092836,-0.009799
0.0093504,-0.0098734
0.0094171,-0.0099479
0.0094839,-0.010022
0.0095505,-0.010097
0.0096172,-0.010171
0.0096838,-0.010246
0.0097504,-0.010321
0.009817,-0.010395
0.0098835,-0.01047
0.00995,-0.010545
0.010017,-0.010619
0.010083,-0.010694
0.010149,-0.010769
0.010216,-0.010844
0.010282,-0.010918
0.010348,-0.010993
0.010415,-0.011068
0.010481,-0.011143
0.010547,-0.011218
0.010613,-0.011293
0.01068,-0.011368
0.010746,-0.011443
0.010812,-0.011518
0.010878,-0.011593
0.010944,-0.011668
0.01101,-0.011743
0.011076,-0.011818
0.011142,-0.011893
0.011208,-0.011968
0.011274,-0.012044
0.01134,-0.012119
0.011406,-0.012194
0.011471,-0.012269
0.011537,-0.012345
0.011603,-0.01242
0.011669,-0.012495
0.011734,-0.012571
0.0118,-0.012646
0.011866,-0.012722
0.011931,-0.012797
0.011997,-0.012873
0.012062,-0.012948
0.012128,-0.013024
0.012193,-0.013099
0.012259,-0.013175
0.012324,-0.013251
0.01239,-0.013326
0.012455,-0.013402
0.01252,-0.013478
0.012586,-0.013553
0.012651,-0.013629
0.012716,-0.013705
0.012781,-0.013781
0.012847,-0.013857
0.012912,-0.013932
0.012977,-0.014008
0.013042,-0.014084
0.013107,-0.01416
0.013172,-0.014236
0.013237,-0.014312
0.013302,-0.014388
0.013367,-0.014464
0.013432,-0.01454
0.013497,-0.014616
0.013562,-0.014692
0.013626,-0.014769
0.013691,-0.014845
0.013756,-0.014921
0.013821,-0.014997
0.013885,-0.015073
0.01395,-0.01515
0.014015,-0.015226
0.014079,-0.015302
0.014144,-0.015379
0.014208,-0.015455
0.014273,-0.015531
0.014337,-0.015608
0.014402,-0.015684
0.014466,-0.015761
0.014531,-0.015837
0.014595,-0.015914
0.014659,-0.01599
0.014724,-0.016067
0.014788,-0.016144
0.014852,-0.01622
0.014916,-0.016297
0.014981,-0.016374
0.015045,-0.01645
0.015109,-0.016527
0.015173,-0.016604
0.015237,-0.016681
0.015301,-0.016758
0.015365,-0.016834
0.015429,-0.016911
0.015493,-0.016988
0.015557,-0.017065
0.015621,-0.017142
0.015685,-0.017219
0.015748,-0.017296
0.015812,-0.017373
0.015876,-0.01745
0.01594,-0.017527
0.016003,-0.017604
0.016067,-0.017681
0.016131,-0.017758
0.016194,-0.017836
0.016258,-0.017913
0.016321,-0.01799
0.016385,-0.018067
0.016448,-0.018145
0.016512,-0.018222
0.016575,-0.018299
0.016638,-0.018377
0.016702,-0.018454
0.016765,-0.018531
0.016828,-0.018609
0.016892,-0.018686
0.016955,-0.018764
0.017018,-0.018841
0.017081,-0.018919
0.017144,-0.018996
0.017207,-0.019074
0.01727,-0.019152
0.017333,-0.019229
0.017397,-0.019307
0.017459,-0.019384
0.017522,-0.019462
0.017585,-0.01954
0.017648,-0.019618
0.017711,-0.019695
0.017774,-0.019773
0.017837,-0.019851
0.017899,-0.019929
0.017962,-0.020007
0.018025,-0.020085
0.018087,-0.020163
0.01815,-0.020241
0.018213,-0.020319
0.018275,-0.020397
0.018338,-0.020475
0.0184,-0.020553
0.018463,-0.020631
0.018525,-0.020709
0.018588,-0.020787
0.01865,-0.020865
0.018712,-0.020943
0.018775,-0.021022
0.018837,-0.0211
0.018899,-0.021178
0.018961,-0.021256
0.019024,-0.021335
0.019086,-0.021413
0.019148,-0.021491
0.01921,-0.02157
0.019272,-0.021648
0.019334,-0.021727
0.019396,-0.021805
0.019458,-0.021884
0.01952,-0.021962
0.019582,-0.022041
0.019644,-0.022119
0.019706,-0.022198
0.019768,-0.022276
0.019829,-0.022355
0.019891,-0.022434
0.019953,-0.022512
0.020014,-0.022591
0.020076,-0.02267
0.020138,-0.022748
0.020199,-0.022827
0.020261,-0.022906
0.020322,-0.022985
0.020384,-0.023064
0.020445,-0.023143
0.020507,-0.023222
0.020568,-0.0233
0.02063,-0.023379
0.020691,-0.023458
0.020752,-0.023537
0.020814,-0.023616
0.020875,-0.023695
0.020936,-0.023774
0.020997,-0.023854
0.021058,-0.023933
0.021119,-0.024012
0.021181,-0.024091
0.021242,-0.02417
0.021303,-0.024249
0.021364,-0.024329
0.021425,-0.024408
0.021486,-0.024487
0.021546,-0.024567
0.021607,-0.024646
0.021668,-0.024725
0.021729,-0.024805
0.02179,-0.024884
0.02185,-0.024964
0.021911,-0.025043
0.021972,-0.025122
0.022033,-0.025202
0.022093,-0.025282
0.022154,-0.025361
0.022214,-0.025441
0.022275,-0.02552
0.022335,-0.0256
0.022396,-0.02568
0.022456,-0.025759
0.022517,-0.025839
0.022577,-0.025919
0.022637,-0.025998
0.022698,-0.026078
0.022758,-0.026158
0.022818,-0.026238
0.022878,-0.026318
0.022938,-0.026398
0.022999,-0.026477
0.023059,-0.026557
0.023119,-0.026637
0.023179,-0.026717
0.023239,-0.026797
0.023299,-0.026877
0.023359,-0.026957
0.023419,-0.027037
0.023478,-0.027118
0.023538,-0.027198
0.023598,-0.027278
0.023658,-0.027358
0.023718,-0.027438
0.023777,-0.027518
0.023837,-0.027599
0.023897,-0.027679
0.023956,-0.027759
0.024016,-0.027839
0.024075,-0.02792
0.024135,-0.028
0.024194,-0.02808
0.024254,-0.028161
0.024313,-0.028241
0.024373,-0.028322
0.024432,-0.028402
0.024491,-0.028483
0.024551,-0.028563
0.02461,-0.028644
0.024669,-0.028724
0.024729,-0.028805
0.024788,-0.028886
0.024847,-0.028966
0.024906,-0.029047
0.024965,-0.029128
0.025024,-0.029208
0.025083,-0.029289
0.025142,-0.02937
0.025201,-0.02945
0.02526,-0.029531
0.025319,-0.029612
0.025378,-0.029693
0.025436,-0.029774
0.025495,-0.029855
0.025554,-0.029936
0.025613,-0.030017
0.025671,-0.030098
0.02573,-0.030179
0.025789,-0.03026
0.025847,-0.030341
0.025906,-0.030422
0.025964,-0.030503
0.026023,-0.030584
0.026081,-0.030665
0.02614,-0.030746
0.026198,-0.030827
0.026256,-0.030909
0.026315,-0.03099
0.026373,-0.031071
0.026431,-0.031152
0.02649,-0.031234
0.026548,-0.031315
0.026606,-0.031396
0.026664,-0.031478
0.026722,-0.031559
0.02678,-0.03164
0.026838,-0.031722
0.026896,-0.031803
0.026954,-0.031885
0.027012,-0.031966
0.02707,-0.032048
0.027128,-0.032129
0.027186,-0.032211
0.027244,-0.032293
0.027301,-0.032374
0.027359,-0.032456
0.027417,-0.032537
0.027475,-0.032619
0.027532,-0.032701
0.02759,-0.032783
0.027647,-0.032864
0.027705,-0.032946
0.027763,-0.033028
0.02782,-0.03311
0.027877,-0.033192
0.027935,-0.033273
0.027992,-0.033355
0.02805,-0.033437
0.028107,-0.033519
0.028164,-0.033601
0.028221,-0.033683
0.028279,-0.033765
0.028336,-0.033847
0.028393,-0.033929
0.02845,-0.034011
0.028507,-0.034093
0.028564,-0.034176
0.028621,-0.034258
0.028678,-0.03434
0.028735,-0.034422
0.028792,-0.034504
0.028849,-0.034587
0.028906,-0.034669
0.028963,-0.034751
0.02902,-0.034833
0.029076,-0.034916
0.029133,-0.034998
0.02919,-0.03508
0.029246,-0.035163
0.029303,-0.035245
0.02936,-0.035328
0.029416,-0.03541
0.029473,-0.035493
0.029529,-0.035575
0.029586,-0.035658
0.029642,-0.03574
0.029699,-0.035823
0.029755,-0.035905
